1.52,-1.5097,-3.1404,-2.512,-3.1348,0.098262,0.0014914,0.79427,0.0085604
1.53,-1.5087,-3.1404,-2.5041,-3.1347,0.099483,0.0015078,0.79861,0.0086554
1.54,-1.5077,-3.1404,-2.4961,-3.1347,0.10072,0.0015245,0.80294,0.0087513
1.55,-1.5067,-3.1403,-2.488,-3.1346,0.10196,0.0015403,0.80725,0.0088478
1.56,-1.5057,-3.1403,-2.4799,-3.1345,0.10322,0.0015561,0.81155,0.0089452
1.57,-1.5047,-3.1403,-2.4718,-3.1344,0.1045,0.0015726,0.81583,0.0090433
1.58,-1.5036,-3.1403,-2.4636,-3.1343,0.10578,0.0015897,0.8201,0.0091423
1.59,-1.5025,-3.1403,-2.4554,-3.1342,0.10708,0.0016064,0.82436,0.009242
1.6,-1.5015,-3.1403,-2.4471,-3.1341,0.1084,0.0016224,0.8286,0.0093423
1.61,-1.5004,-3.1402,-2.4388,-3.134,0.10972,0.0016389,0.83283,0.0094435
1.62,-1.4993,-3.1402,-2.4305,-3.1339,0.11107,0.0016564,0.83705,0.0095455
1.63,-1.4982,-3.1402,-2.4221,-3.1338,0.11242,0.0016739,0.84125,0.0096482
1.64,-1.497,-3.1402,-2.4136,-3.1337,0.11379,0.0016904,0.84544,0.0097516
1.65,-1.4959,-3.1402,-2.4052,-3.1336,0.11517,0.001707,0.84961,0.0098556
1.66,-1.4947,-3.1402,-2.3966,-3.1335,0.11657,0.0017245,0.85377,0.0099606
1.67,-1.4936,-3.1401,-2.3881,-3.1334,0.11798,0.0017427,0.85792,0.010066
1.68,-1.4924,-3.1401,-2.3795,-3.1333,0.1194,0.0017601,0.86206,0.010173
1.69,-1.4912,-3.1401,-2.3708,-3.1332,0.12084,0.0017769,0.86618,0.01028
1.7,-1.4899,-3.1401,-2.3622,-3.1331,0.12229,0.0017944,0.8703,0.010387
1.71,-1.4887,-3.1401,-2.3534,-3.133,0.12376,0.0018128,0.8744,0.010496
1.72,-1.4875,-3.1401,-2.3447,-3.1329,0.12524,0.0018313,0.87848,0.010605
1.73,-1.4862,-3.14,-2.3359,-3.1328,0.12673,0.0018486,0.88256,0.010715
1.74,-1.4849,-3.14,-2.327,-3.1327,0.12824,0.0018662,0.88662,0.010826
1.75,-1.4836,-3.14,-2.3181,-3.1326,0.12977,0.0018847,0.89067,0.010938
1.76,-1.4823,-3.14,-2.3092,-3.1325,0.13131,0.0019039,0.89471,0.01105
1.77,-1.481,-3.14,-2.3002,-3.1324,0.13286,0.0019222,0.89874,0.011163
1.78,-1.4797,-3.1399,-2.2912,-3.1323,0.13443,0.00194,0.90275,0.011277
1.79,-1.4783,-3.1399,-2.2822,-3.1321,0.13601,0.0019586,0.90676,0.011391
1.8,-1.477,-3.1399,-2.2731,-3.132,0.13761,0.0019782,0.91075,0.011507
1.81,-1.4756,-3.1399,-2.264,-3.1319,0.13923,0.0019977,0.91473,0.011623
1.82,-1.4742,-3.1399,-2.2548,-3.1318,0.14086,0.002016,0.9187,0.01174
1.83,-1.4728,-3.1398,-2.2456,-3.1317,0.1425,0.0020347,0.92266,0.011858
1.84,-1.4713,-3.1398,-2.2364,-3.1316,0.14417,0.0020545,0.92661,0.011976
1.85,-1.4699,-3.1398,-2.2271,-3.1314,0.14584,0.0020749,0.93055,0.012096
